# TOPAS Version: 3.7
# Parameter File: 15MV_agua_cortical_agua_2x2.txt
# Results for scorer Dose
# Scored in component: Dosimetro
# X in 30 bins of 0.5 cm
# Y in 30 bins of 0.5 cm
# Z in 130 bins of 0.1 cm
# DoseToMaterial ( Gy ) : Sum   
0, 0, 0, 7.97201025193317e-08
0, 0, 1, 7.524214851173383e-08
0, 0, 2, 6.281986486555979e-08
0, 0, 3, 5.178677042749769e-08
0, 0, 4, 5.101309952237898e-08
0, 0, 5, 5.74185889945511e-08
0, 0, 6, 3.472322163133867e-08
0, 0, 7, 3.676062476642983e-08
0, 0, 8, 3.014032756709639e-08
0, 0, 9, 2.84920460558169e-08
0, 0, 10, 3.029262529707921e-08
0, 0, 11, 3.171021489833947e-08
0, 0, 12, 2.491069217569475e-08
0, 0, 13, 2.693278666754395e-08
0, 0, 14, 2.340724591931576e-08
0, 0, 15, 2.925538211684398e-08
0, 0, 16, 2.55482177635713e-08
0, 0, 17, 2.814205579682039e-08
0, 0, 18, 2.985327185456299e-08
0, 0, 19, 3.687590321987955e-08
0, 0, 20, 2.730655523919268e-08
0, 0, 21, 2.479371907782024e-08
0, 0, 22, 2.125334752633989e-08
0, 0, 23, 1.607603294928595e-08
0, 0, 24, 2.433977996929571e-08
0, 0, 25, 2.887327532619111e-08
0, 0, 26, 2.942185872711889e-08
0, 0, 27, 1.823836015546476e-08
0, 0, 28, 3.019356498157322e-08
0, 0, 29, 2.341769267388827e-08
0, 0, 30, 3.108312185418072e-08
0, 0, 31, 2.473801430369349e-08
0, 0, 32, 2.703202639509072e-08
0, 0, 33, 2.469579207797779e-08
0, 0, 34, 2.857030700909036e-08
0, 0, 35, 2.906255858192708e-08
0, 0, 36, 2.509878704870516e-08
0, 0, 37, 2.144166089124155e-08
0, 0, 38, 3.323724939718886e-08
0, 0, 39, 3.297939343838152e-08
0, 0, 40, 2.490724959613999e-08
0, 0, 41, 3.660152003703843e-08
0, 0, 42, 2.27503562655329e-08
0, 0, 43, 2.996872083826929e-08
0, 0, 44, 3.181612484581819e-08
0, 0, 45, 3.005447624104818e-08
0, 0, 46, 2.852949521070514e-08
0, 0, 47, 2.538803833829206e-08
0, 0, 48, 2.788482156290684e-08
0, 0, 49, 4.370241768469896e-08
0, 0, 50, 3.913493884510899e-08
0, 0, 51, 3.599669540221839e-08
0, 0, 52, 3.542823279190088e-08
0, 0, 53, 2.836093848657129e-08
0, 0, 54, 3.225873967949155e-08
0, 0, 55, 2.97908027135918e-08
0, 0, 56, 4.682938126165936e-08
0, 0, 57, 3.456181474348341e-08
0, 0, 58, 3.282415761418633e-08
0, 0, 59, 3.93274426357948e-08
0, 0, 60, 2.761685280461279e-08
0, 0, 61, 3.385018843005128e-08
0, 0, 62, 4.018016142026681e-08
0, 0, 63, 2.984090485824709e-08
0, 0, 64, 3.537309822831958e-08
0, 0, 65, 3.390334768482717e-08
0, 0, 66, 3.634905709759551e-08
0, 0, 67, 3.94628507649486e-08
0, 0, 68, 3.054288910675496e-08
0, 0, 69, 3.287714989141932e-08
0, 0, 70, 3.260162628748731e-08
0, 0, 71, 4.124268926375407e-08
0, 0, 72, 2.812199539903304e-08
0, 0, 73, 3.78873359352383e-08
0, 0, 74, 3.592618469383524e-08
0, 0, 75, 3.38445538261567e-08
0, 0, 76, 3.689227412451146e-08
0, 0, 77, 2.797794529385556e-08
0, 0, 78, 4.474744130789077e-08
0, 0, 79, 4.38967759919251e-08
0, 0, 80, 3.817905636083196e-08
0, 0, 81, 3.602993459139725e-08
0, 0, 82, 4.57327509195693e-08
0, 0, 83, 3.132983295017766e-08
0, 0, 84, 4.755661109356879e-08
0, 0, 85, 4.403175779543744e-08
0, 0, 86, 5.548880110950449e-08
0, 0, 87, 5.394562307969863e-08
0, 0, 88, 3.402494641591147e-08
0, 0, 89, 4.15231546924133e-08
0, 0, 90, 3.900944278711904e-08
0, 0, 91, 4.652364538060283e-08
0, 0, 92, 2.6486340232168e-08
0, 0, 93, 4.491971594688948e-08
0, 0, 94, 4.29477928776123e-08
0, 0, 95, 4.259104713355555e-08
0, 0, 96, 4.298255262824568e-08
0, 0, 97, 4.167319644921008e-08
0, 0, 98, 4.746741666394882e-08
0, 0, 99, 5.07075057498696e-08
0, 0, 100, 3.999267761400915e-08
0, 0, 101, 4.13644514196676e-08
0, 0, 102, 3.880577637005445e-08
0, 0, 103, 5.429996718930852e-08
0, 0, 104, 4.86937388188835e-08
0, 0, 105, 5.003440506357038e-08
0, 0, 106, 4.904534023353335e-08
0, 0, 107, 4.806598852269417e-08
0, 0, 108, 5.155943227919124e-08
0, 0, 109, 4.255200991565289e-08
0, 0, 110, 6.256313866970231e-08
0, 0, 111, 5.495853372394777e-08
0, 0, 112, 5.388528023786421e-08
0, 0, 113, 6.545376152189419e-08
0, 0, 114, 6.204863467473842e-08
0, 0, 115, 5.05867099320767e-08
0, 0, 116, 7.416893765821442e-08
0, 0, 117, 4.909578521505864e-08
0, 0, 118, 6.196825808046924e-08
0, 0, 119, 4.794915753336682e-08
0, 0, 120, 5.543094871995891e-08
0, 0, 121, 6.240979644189792e-08
0, 0, 122, 5.841194905542579e-08
0, 0, 123, 8.034430720726959e-08
0, 0, 124, 5.450411677543343e-08
0, 0, 125, 7.02317208833847e-08
