# TOPAS Version: 3.7
# Parameter File: Validacao_varian10MV
# Results for scorer DoseNaCaixa
# Scored in component: Phantom
# X in 15 bins of 2 cm
# Y in 15 bins of 2 cm
# Z in 100 bins of 0.3 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 2.29606502699653e-08
0, 0, 1, 1.434855878557073e-08
0, 0, 2, 1.139464078647734e-08
0, 0, 3, 8.260975903340295e-09
0, 0, 4, 7.549892266922598e-09
0, 0, 5, 7.656824507762394e-09
0, 0, 6, 7.083231778892696e-09
0, 0, 7, 6.920610751137701e-09
0, 0, 8, 7.518037747900053e-09
0, 0, 9, 7.352688680128949e-09
0, 0, 10, 7.068384544339779e-09
0, 0, 11, 7.855406991552627e-09
0, 0, 12, 7.938494306358734e-09
0, 0, 13, 8.064819922992683e-09
0, 0, 14, 7.890331943372075e-09
0, 0, 15, 8.312982302527416e-09
0, 0, 16, 8.931079875651449e-09
0, 0, 17, 9.65832303023717e-09
0, 0, 18, 8.445347532415326e-09
0, 0, 19, 8.422093245030737e-09
0, 0, 20, 9.477044926597955e-09
0, 0, 21, 9.777734177873754e-09
0, 0, 22, 1.042905584114351e-08
0, 0, 23, 1.043352249041618e-08
0, 0, 24, 1.112876102382643e-08
0, 0, 25, 1.101880275911071e-08
0, 0, 26, 1.10389235530306e-08
0, 0, 27, 1.095734791789482e-08
0, 0, 28, 1.083739675777906e-08
0, 0, 29, 1.13896572173644e-08
0, 0, 30, 1.230242396843551e-08
0, 0, 31, 1.173776986718167e-08
0, 0, 32, 1.219735956681234e-08
0, 0, 33, 1.271304039818233e-08
0, 0, 34, 1.234301727492948e-08
0, 0, 35, 1.365426882671272e-08
0, 0, 36, 1.296317186927354e-08
0, 0, 37, 1.31374324752187e-08
0, 0, 38, 1.378141867292015e-08
0, 0, 39, 1.460914322848339e-08
0, 0, 40, 1.292877893632749e-08
0, 0, 41, 1.400808091744921e-08
0, 0, 42, 1.488769996171868e-08
0, 0, 43, 1.465836962921685e-08
0, 0, 44, 1.613698685787313e-08
0, 0, 45, 1.581638642278449e-08
0, 0, 46, 1.530640325597687e-08
0, 0, 47, 1.7108732208726e-08
0, 0, 48, 1.497324220167684e-08
0, 0, 49, 1.649099168332668e-08
0, 0, 50, 1.51024401873201e-08
0, 0, 51, 1.678945871219639e-08
0, 0, 52, 1.719250697362895e-08
0, 0, 53, 1.694976070609755e-08
0, 0, 54, 1.687471495870341e-08
0, 0, 55, 1.644212410667478e-08
0, 0, 56, 1.709456931564546e-08
0, 0, 57, 1.719715925219134e-08
0, 0, 58, 1.746073330366471e-08
0, 0, 59, 1.737593002815174e-08
0, 0, 60, 1.749622136060225e-08
0, 0, 61, 1.810025196391507e-08
0, 0, 62, 1.900716384284351e-08
0, 0, 63, 1.905259416901117e-08
0, 0, 64, 2.004299481939142e-08
0, 0, 65, 1.739384991594761e-08
0, 0, 66, 1.83848651857943e-08
0, 0, 67, 1.986916053908772e-08
0, 0, 68, 1.855713094300881e-08
0, 0, 69, 1.780587410848966e-08
0, 0, 70, 1.89815914097835e-08
0, 0, 71, 2.089609907329759e-08
0, 0, 72, 1.989491948961586e-08
0, 0, 73, 2.027748990940381e-08
0, 0, 74, 2.042136770796787e-08
0, 0, 75, 2.073022642434807e-08
0, 0, 76, 2.114790653706677e-08
0, 0, 77, 2.135721643981014e-08
0, 0, 78, 1.9496907199823e-08
0, 0, 79, 1.955230644057337e-08
0, 0, 80, 2.00932408489507e-08
0, 0, 81, 2.238400220733183e-08
0, 0, 82, 2.154545164501087e-08
0, 0, 83, 2.02659791170845e-08
0, 0, 84, 2.040682645088054e-08
0, 0, 85, 2.134048138202616e-08
0, 0, 86, 1.899869594979009e-08
0, 0, 87, 1.978121133561217e-08
0, 0, 88, 1.942241212304907e-08
0, 0, 89, 2.006643917695783e-08
0, 0, 90, 2.160169820797364e-08
0, 0, 91, 2.091174522433903e-08
0, 0, 92, 2.037709023738898e-08
0, 0, 93, 2.096414952745818e-08
0, 0, 94, 1.94091267502472e-08
0, 0, 95, 1.867316257175844e-08
0, 0, 96, 1.901631740963694e-08
0, 0, 97, 2.021903711124651e-08
0, 0, 98, 1.94396179153955e-08
0, 0, 99, 1.830530571567124e-08
0, 1, 0, 2.70994409135028e-08
0, 1, 1, 1.662969140170389e-08
0, 1, 2, 1.523723902607799e-08
0, 1, 3, 1.164367535722022e-08
0, 1, 4, 1.032299667969028e-08
0, 1, 5, 9.160520342277323e-09
0, 1, 6, 9.641602183307896e-09
0, 1, 7, 9.016431157249372e-09
0, 1, 8, 1.013929740167896e-08
0, 1, 9, 9.472728379478212e-09
0, 1, 10, 9.591862415447849e-09
0, 1, 11, 9.767914477265549e-09
0, 1, 12, 1.061971754978686e-08
0, 1, 13, 1.04718047566621e-08
0, 1, 14, 1.117796877281307e-08
0, 1, 15, 1.077100453272806e-08
0, 1, 16, 1.162490370631986e-08
0, 1, 17, 1.152645268120978e-08
0, 1, 18, 1.107793856647277e-08
0, 1, 19, 1.238966884642423e-08
0, 1, 20, 1.385957837385376e-08
0, 1, 21, 1.247794578773664e-08
0, 1, 22, 1.305975327881015e-08
0, 1, 23, 1.316554953945115e-08
0, 1, 24, 1.487287182300179e-08
0, 1, 25, 1.453225806358205e-08
0, 1, 26, 1.475425825958609e-08
0, 1, 27, 1.457271636695623e-08
0, 1, 28, 1.497808455042104e-08
0, 1, 29, 1.561347851009032e-08
0, 1, 30, 1.588923836948197e-08
0, 1, 31, 1.62655542368384e-08
0, 1, 32, 1.48529810672926e-08
0, 1, 33, 1.669403104642697e-08
0, 1, 34, 1.723327791580687e-08
0, 1, 35, 1.693472739816571e-08
0, 1, 36, 1.789311276922945e-08
0, 1, 37, 1.807003080500635e-08
0, 1, 38, 1.691232043299351e-08
0, 1, 39, 1.822258610673089e-08
0, 1, 40, 1.851622322135427e-08
0, 1, 41, 1.97346263774989e-08
0, 1, 42, 1.882155586940826e-08
0, 1, 43, 1.961543638628882e-08
0, 1, 44, 1.960223272590156e-08
0, 1, 45, 1.981618424906628e-08
0, 1, 46, 2.133949728033713e-08
0, 1, 47, 2.017661415720795e-08
0, 1, 48, 2.093205964115441e-08
0, 1, 49, 2.100581752983999e-08
0, 1, 50, 2.073754323816956e-08
0, 1, 51, 2.320030034752563e-08
0, 1, 52, 2.012796862516097e-08
0, 1, 53, 2.231768370108966e-08
0, 1, 54, 2.28726939610624e-08
0, 1, 55, 2.178993341317437e-08
0, 1, 56, 2.221648287559219e-08
0, 1, 57, 2.260472342641151e-08
0, 1, 58, 2.394997977717139e-08
0, 1, 59, 2.449086622391405e-08
0, 1, 60, 2.344579286273074e-08
0, 1, 61, 2.441145241505183e-08
0, 1, 62, 2.319826997165819e-08
0, 1, 63, 2.331848847347828e-08
0, 1, 64, 2.38778081751434e-08
0, 1, 65, 2.272133414749078e-08
0, 1, 66, 2.64020538764953e-08
0, 1, 67, 2.510241081665754e-08
0, 1, 68, 2.618902961160074e-08
0, 1, 69, 2.418766698042418e-08
0, 1, 70, 2.609491112082196e-08
0, 1, 71, 2.601398030321889e-08
0, 1, 72, 2.605041693470866e-08
0, 1, 73, 2.559392342504907e-08
0, 1, 74, 2.534732601588985e-08
0, 1, 75, 2.566574686113654e-08
0, 1, 76, 2.481824878941552e-08
0, 1, 77, 2.326313186529205e-08
0, 1, 78, 2.315699099142421e-08
0, 1, 79, 2.74217075713068e-08
0, 1, 80, 2.568576817907342e-08
0, 1, 81, 2.652207697906306e-08
0, 1, 82, 2.55661252168693e-08
0, 1, 83, 2.653328046164916e-08
0, 1, 84, 2.751919225829624e-08
0, 1, 85, 2.510639518504831e-08
0, 1, 86, 2.522460107456936e-08
0, 1, 87, 2.66880046950746e-08
0, 1, 88, 2.525786690910081e-08
0, 1, 89, 2.459405656907165e-08
0, 1, 90, 2.705363932875571e-08
0, 1, 91, 2.595862369503266e-08
0, 1, 92, 2.478294547358928e-08
0, 1, 93, 2.470750537497679e-08
0, 1, 94, 2.445872482326195e-08
0, 1, 95, 2.530911658027435e-08
0, 1, 96, 2.384567743263233e-08
0, 1, 97, 2.565372625440432e-08
0, 1, 98, 2.754866379461873e-08
0, 1, 99, 2.497935724932177e-08
0, 2, 0, 3.350709931737583e-08
0, 2, 1, 2.472096127803525e-08
0, 2, 2, 2.019692324495281e-08
0, 2, 3, 1.460304321909689e-08
0, 2, 4, 1.278795114245668e-08
0, 2, 5, 1.217354661520176e-08
0, 2, 6, 1.183865272480489e-08
0, 2, 7, 1.142191052849739e-08
0, 2, 8, 1.066690380469026e-08
0, 2, 9, 1.121361137279564e-08
0, 2, 10, 1.148475270440485e-08
0, 2, 11, 1.248067871273406e-08
0, 2, 12, 1.258701942674634e-08
0, 2, 13, 1.329258392246402e-08
0, 2, 14, 1.347498823633941e-08
0, 2, 15, 1.386294012917233e-08
0, 2, 16, 1.527488358021856e-08
0, 2, 17, 1.487397405242064e-08
0, 2, 18, 1.551555506296154e-08
0, 2, 19, 1.46782408450008e-08
0, 2, 20, 1.731288712392143e-08
0, 2, 21, 1.562368012741899e-08
0, 2, 22, 1.529757831519873e-08
0, 2, 23, 1.740765576130343e-08
0, 2, 24, 1.689020656669982e-08
0, 2, 25, 1.830017559711905e-08
0, 2, 26, 1.818346007098626e-08
0, 2, 27, 1.815256389647857e-08
0, 2, 28, 1.835701901597986e-08
0, 2, 29, 1.900456680914431e-08
0, 2, 30, 2.024328971117484e-08
0, 2, 31, 1.937434568333174e-08
0, 2, 32, 2.058889059242119e-08
