# TOPAS Version: 3.7
# Parameter File: Espectro15MVCampo2x2
# Results for scorer DoseNaCaixa
# Scored in component: Phantom
# X in 15 bins of 2 cm
# Y in 15 bins of 2 cm
# Z in 100 bins of 0.3 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 2.242468788438146e-08
0, 0, 1, 1.545900651933607e-08
0, 0, 2, 1.137124083783192e-08
0, 0, 3, 7.77856712375069e-09
0, 0, 4, 8.433345577429918e-09
0, 0, 5, 7.756447040208059e-09
0, 0, 6, 7.061691231768918e-09
0, 0, 7, 7.528278445079195e-09
0, 0, 8, 7.415680514100131e-09
0, 0, 9, 6.825422893541599e-09
0, 0, 10, 6.861724077822373e-09
0, 0, 11, 7.918480982027631e-09
0, 0, 12, 6.548493747260409e-09
0, 0, 13, 7.907856591771179e-09
0, 0, 14, 7.583469852079361e-09
0, 0, 15, 7.990815120706429e-09
0, 0, 16, 8.534643214375137e-09
0, 0, 17, 8.865074896391434e-09
0, 0, 18, 9.165141534595023e-09
0, 0, 19, 9.047488980229446e-09
0, 0, 20, 9.954512769638768e-09
0, 0, 21, 9.685889423849403e-09
0, 0, 22, 9.578535298260249e-09
0, 0, 23, 9.712922022231396e-09
0, 0, 24, 1.036837016243908e-08
0, 0, 25, 1.109452885117435e-08
0, 0, 26, 1.034453234183275e-08
0, 0, 27, 1.056083220873916e-08
0, 0, 28, 1.04199031625285e-08
0, 0, 29, 1.175633190797498e-08
0, 0, 30, 1.126472337631412e-08
0, 0, 31, 1.1693899182319e-08
0, 0, 32, 1.186486819904076e-08
0, 0, 33, 1.183822462280659e-08
0, 0, 34, 1.229524304591223e-08
0, 0, 35, 1.150695361218368e-08
0, 0, 36, 1.206542243892272e-08
0, 0, 37, 1.176208730413464e-08
0, 0, 38, 1.296252882809767e-08
0, 0, 39, 1.37850681980467e-08
0, 0, 40, 1.278668726456544e-08
0, 0, 41, 1.239888014481494e-08
0, 0, 42, 1.448851527641182e-08
0, 0, 43, 1.401952953727914e-08
0, 0, 44, 1.371678504114016e-08
0, 0, 45, 1.384184855623971e-08
0, 0, 46, 1.428530627123337e-08
0, 0, 47, 1.438522811980647e-08
0, 0, 48, 1.387453352208468e-08
0, 0, 49, 1.611695843450889e-08
0, 0, 50, 1.595815390942334e-08
0, 0, 51, 1.549365791220225e-08
0, 0, 52, 1.55779193988792e-08
0, 0, 53, 1.688630035800998e-08
0, 0, 54, 1.510782077218664e-08
0, 0, 55, 1.579229902404222e-08
0, 0, 56, 1.437259555814308e-08
0, 0, 57, 1.700601792720136e-08
0, 0, 58, 1.695379303612299e-08
0, 0, 59, 1.712962571787102e-08
0, 0, 60, 1.816433936596695e-08
0, 0, 61, 1.778149893993941e-08
0, 0, 62, 1.61486219951712e-08
0, 0, 63, 1.690850659485932e-08
0, 0, 64, 1.740166766239781e-08
0, 0, 65, 1.745731736946254e-08
